"","County.Code","Arithmetic.Mean"
"52786","00033",8.146952
"52787","00033",8.228261
"52788","00033",8.228261
"52789","00033",8.228261
"52790","00033",8.228261
"52866","00033",6.589632
"52867","00033",6.544161
"52868","00033",6.544161
"52869","00033",6.544161
"52870","00033",6.544161
"53028","00033",5.642045
"53029","00033",5.642045
"53030","00033",5.642045
"53031","00033",5.642045
"53032","00033",5.274372
"53033","00033",5.22952
"53034","00033",5.22952
"53035","00033",5.22952
"53036","00033",5.22952
"53094","00033",5.626349
"53095","00033",5.563498
"53096","00033",5.563498
"53097","00033",5.563498
"53098","00033",5.563498
"53099","00035",4.33007
"53100","00035",4.290566
"53101","00035",4.290566
"53102","00035",4.290566
"53103","00035",4.290566
"53105","00037",4.247235
"53106","00037",4.155978
"53107","00037",4.155978
"53108","00037",4.155978
"53109","00037",4.155978
"53110","00037",4.988053
"53111","00037",4.926471
"53112","00037",4.926471
"53113","00037",4.926471
"53114","00037",4.926471
"53150","00053",6.762246
"53151","00053",6.727311
"53152","00053",6.727311
"53153","00053",6.727311
"53154","00053",6.727311
"53159","00053",6.8252
"53160","00053",6.8252
"53161","00053",6.8252
"53162","00053",6.8252
"53163","00053",8.825
"53164","00053",8.825
"53165","00053",8.825
"53166","00053",8.825
"53167","00053",6.47467
"53168","00053",6.395131
"53169","00053",6.395131
"53170","00053",6.395131
"53171","00053",6.395131
"53253","00057",4.739376
"53254","00057",4.695858
"53255","00057",4.695858
"53256","00057",4.695858
"53257","00057",4.695858
"53258","00057",7.421968
"53259","00057",7.402632
"53260","00057",7.402632
"53261","00057",7.402632
"53262","00057",7.402632
"53288","00061",3.844765
"53289","00061",3.787546
"53290","00061",3.787546
"53291","00061",3.787546
"53292","00061",3.787546
"53293","00061",5.131994
"53294","00061",5.001195
"53295","00061",5.001195
"53296","00061",5.001195
"53297","00061",5.001195
"53298","00061",6.480447
"53299","00061",6.440316
"53300","00061",6.440316
"53301","00061",6.440316
"53302","00061",6.440316
"53303","00061",6.386556
"53304","00061",6.316788
"53305","00061",6.316788
"53306","00061",6.316788
"53307","00061",6.316788
"53321","00063",7.988235
"53322","00063",7.988235
"53323","00063",7.988235
"53324","00063",7.988235
"53325","00063",7.750193
"53326","00063",7.710741
"53327","00063",7.710741
"53328","00063",7.710741
"53329","00063",7.710741
"53366","00073",4.584932
"53367","00073",4.557269
"53368","00073",4.557269
"53369","00073",4.557269
"53370","00073",4.557269
"53383","00077",9.774194
"53384","00077",9.774194
"53385","00077",9.774194
"53386","00077",9.774194
"53393","00077",7.098837
"53394","00077",7.098837
"53395","00077",7.098837
"53396","00077",7.098837
"53397","00077",7.497959
"53398","00077",7.469549
"53399","00077",7.469549
"53400","00077",7.469549
"53401","00077",7.469549
"53474","00077",9.723404
"53475","00077",9.723404
"53476","00077",9.723404
"53477","00077",9.723404
"53478","00077",6.891416
"53479","00077",6.864912
"53480","00077",6.864912
"53481","00077",6.864912
"53482","00077",6.864912
"53497","00003",8.482353
"53498","00003",8.482353
"53499","00003",8.482353
"53500","00003",8.482353
"53508","00009",8.694505
"53509","00009",8.694505
"53510","00009",8.694505
"53511","00009",8.694505
"53526","00009",8.09875
"53527","00009",8.09875
"53528","00009",8.09875
"53529","00009",8.09875
"53530","00009",8.682609
"53531","00009",8.682609
"53532","00009",8.682609
"53533","00009",8.682609
"53555","00011",7.556962
"53556","00011",7.556962
"53557","00011",7.556962
"53558","00011",7.556962
"53559","00011",8.927273
"53560","00011",8.927273
"53561","00011",8.927273
"53562","00011",8.927273
"53599","00029",7.659783
"53600","00029",7.659783
"53601","00029",7.659783
"53602","00029",7.659783
"53608","00033",7.410345
"53609","00033",7.410345
"53610","00033",7.410345
"53611","00033",7.410345
"53714","00039",7.47875
"53715","00039",7.47875
"53716","00039",7.47875
"53717","00039",7.47875
"53718","00039",9.275141
"53719","00039",9.230116
"53720","00039",9.230116
"53721","00039",9.230116
"53722","00039",9.230116
"53723","00039",7.920548
"53724","00039",7.920548
"53725","00039",7.920548
"53726","00039",7.920548
"53727","00049",7.985714
"53728","00049",7.985714
"53729","00049",7.985714
"53730","00049",7.985714
"53736","00051",8.742045
"53737","00051",8.742045
"53738","00051",8.742045
"53739","00051",8.742045
"53815","00061",7.380899
"53816","00061",7.380899
"53817","00061",7.380899
"53818","00061",7.380899
"53823","00069",7.985542
"53824","00069",7.985542
"53825","00069",7.985542
"53826","00069",7.985542
"53840","00107",7.819565
"53841","00107",7.819565
"53842","00107",7.819565
"53843","00107",7.819565
"53854","00003",5.505263
"53855","00003",5.505263
"53856","00003",5.505263
"53857","00003",5.505263
"53858","00003",5.310526
"53859","00003",5.310526
"53860","00003",5.310526
"53861","00003",5.310526
"53867","00009",7.995833
"53868","00009",7.995833
"53869","00009",7.995833
"53870","00009",7.995833
"53871","00009",9.076923
"53872","00009",9.076923
"53873","00009",9.076923
"53874","00009",9.076923
"53964","00025",10.432
"53965","00025",10.432
"53966","00025",10.432
"53967","00025",10.432
"53971","00025",8.566
"53972","00025",8.566
"53973","00025",8.566
"53974","00025",8.566
"54135","00027",9.062
"54136","00027",9.062
"54137","00027",9.062
"54138","00027",9.062
"54221","00035",8.192308
"54222","00035",8.192308
"54223","00035",8.192308
"54224","00035",8.192308
"54246","00041",4.770588
"54247","00041",4.770588
"54248","00041",4.770588
"54249","00041",4.770588
"54255","00043",8.138636
"54256","00043",8.138636
"54257","00043",8.138636
"54258","00043",8.138636
"54272","00059",8.315686
"54273","00059",8.315686
"54274","00059",8.315686
"54275","00059",8.315686
"54294","00063",7.481818
"54295","00063",7.481818
"54296","00063",7.481818
"54297","00063",7.481818
"54364","00079",9.605882
"54365","00079",9.605882
"54366","00079",9.605882
"54367","00079",9.605882
"54465","00079",10.032
"54466","00079",10.032
"54467","00079",10.032
"54468","00079",10.032
"54469","00079",11.408333
"54470","00079",11.408333
"54471","00079",11.408333
"54472","00079",11.408333
"54550","00079",9.076596
"54551","00079",9.076596
"54552","00079",9.076596
"54553","00079",9.076596
"54560","00079",8.766
"54561","00079",8.766
"54562","00079",8.766
"54563","00079",8.766
"54576","00087",8.0175
"54577","00087",8.0175
"54578","00087",8.0175
"54579","00087",8.0175
"54598","00089",9.258333
"54599","00089",9.258333
"54600","00089",9.258333
"54601","00089",9.258333
"54627","00111",8.7
"54628","00111",8.7
"54629","00111",8.7
"54630","00111",8.7
"54631","00111",10.246154
"54632","00111",10.246154
"54633","00111",10.246154
"54634","00111",10.246154
"54655","00119",7.24
"54656","00119",7.24
"54657","00119",7.24
"54658","00119",7.24
"54733","00125",5.504545
"54734","00125",5.504545
"54735","00125",5.504545
"54736","00125",5.504545
"54753","00133",8.968627
"54754","00133",8.968627
"54755","00133",8.968627
"54756","00133",8.968627
"54769","00001",4.178261
"54770","00001",4.178261
"54771","00001",4.178261
"54772","00001",4.178261
"54773","00001",4.018605
"54774","00001",4.018605
"54775","00001",4.018605
"54776","00001",4.018605
"54928","00005",3.330217
"54929","00005",3.317117
"54930","00005",3.317117
"54931","00005",3.317117
"54932","00005",3.317117
"54940","00005",4.504227
"54941","00005",4.455556
"54942","00005",4.455556
"54943","00005",4.455556
"54944","00005",4.455556
"54945","00005",1.780809
"54946","00005",1.739615
"54947","00005",1.739615
"54948","00005",1.739615
"54949","00005",1.739615
"55012","00005",2.529894
"55013","00005",2.489394
"55014","00005",2.489394
"55015","00005",2.489394
"55016","00005",2.489394
"55104","00007",2.594545
"55105","00007",2.567391
"55106","00007",2.567391
"55107","00007",2.567391
"55108","00007",2.567391
"55140","00009",2.870906
"55141","00009",2.77821
"55142","00009",2.77821
"55143","00009",2.77821
"55144","00009",2.77821
"55200","00013",2.626845
"55201","00013",2.598876
"55202","00013",2.598876
"55203","00013",2.598876
"55204","00013",2.598876
"55225","00013",2.491748
"55226","00013",2.438314
"55227","00013",2.438314
"55228","00013",2.438314
"55229","00013",2.438314
"55240","00013",5.893478
"55241","00013",5.893478
"55242","00013",5.893478
"55243","00013",5.893478
"55244","00013",6.671111
"55245","00013",6.671111
"55246","00013",6.671111
"55247","00013",6.671111
"55253","00015",6.610132
"55254","00015",6.559184
"55255","00015",6.559184
"55256","00015",6.559184
"55257","00015",6.559184
"55282","00015",3.445681
"55283","00015",3.378676
"55284","00015",3.378676
"55285","00015",3.378676
"55286","00015",3.378676
"55314","00021",4.126087
"55315","00021",4.126087
"55316","00021",4.126087
"55317","00021",4.126087
"55318","00021",3.391304
"55319","00021",3.391304
"55320","00021",3.391304
"55321","00021",3.391304
"55322","00021",3.655556
"55323","00021",3.655556
"55324","00021",3.655556
"55325","00021",3.655556
"55350","00021",5.172217
"55351","00021",5.122703
"55352","00021",5.122703
"55353","00021",5.122703
"55354","00021",5.122703
"55396","00021",3.039535
"55397","00021",3.039535
"55398","00021",3.039535
"55399","00021",3.039535
"55400","00021",3.039535
"55401","00021",3.039535
"55402","00021",3.039535
"55403","00021",3.039535
"55404","00021",4.531706
"55405","00021",4.472059
"55406","00021",4.472059
"55407","00021",4.472059
"55408","00021",4.472059
"55409","00021",2.77619
"55410","00021",2.77619
"55411","00021",2.77619
"55412","00021",2.77619
"55516","00025",5.394118
"55517","00025",5.394118
"55518","00025",5.394118
"55519","00025",5.394118
"55520","00025",4.632609
"55521","00025",4.632609
"55522","00025",4.632609
"55523","00025",4.632609
"55571","00029",4.791489
"55572","00029",4.791489
"55573","00029",4.791489
"55574","00029",4.791489
"55575","00029",3.251111
"55576","00029",3.251111
"55577","00029",3.251111
"55578","00029",3.251111
"55591","00033",6.6625
"55592","00033",6.6625
"55593","00033",6.6625
"55594","00033",6.6625
"55595","00033",5.609091
"55596","00033",5.609091
"55597","00033",5.609091
"55598","00033",5.609091
"55599","00033",5.652174
"55600","00033",5.652174
"55601","00033",5.652174
"55602","00033",5.652174
"55631","00033",4.682222
"55632","00033",4.682222
"55633","00033",4.682222
"55634","00033",4.682222
"55635","00033",4.309091
"55636","00033",4.309091
"55637","00033",4.309091
"55638","00033",4.309091
"55695","00035",4.719075
"55696","00035",4.662774
"55697","00035",4.662774
"55698","00035",4.662774
"55699","00035",4.662774
"55755","00037",5.119565
"55756","00037",5.119565
"55757","00037",5.119565
"55758","00037",5.119565
"55759","00037",4.956522
"55760","00037",4.956522
"55761","00037",4.956522
"55762","00037",4.956522
"55982","00039",4.531429
"55983","00039",4.531429
"55984","00039",4.531429
"55985","00039",4.531429
"55986","00039",4.819608
"55987","00039",4.819608
"55988","00039",4.819608
"55989","00039",4.819608
"56010","00039",5.971764
"56011","00039",5.951754
"56012","00039",5.951754
"56013","00039",5.951754
"56014","00039",5.951754
"56088","00045",3.008117
"56089","00045",2.98
"56090","00045",2.98
"56091","00045",2.98
"56092","00045",2.98
"56107","00001",5.626531
"56108","00001",5.626531
"56109","00001",5.626531
"56110","00001",5.626531
"56131","00021",6.830435
"56132","00021",6.830435
"56133","00021",6.830435
"56134","00021",6.830435
"56182","00053",6.276786
"56183","00053",6.276786
"56184","00053",6.276786
"56185","00053",6.276786
"56190","00057",5.73
"56191","00057",5.73
"56192","00057",5.73
"56193","00057",5.73
"56196","00059",5.806897
"56197","00059",5.806897
"56198","00059",5.806897
"56199","00059",5.806897
"56209","00061",7.460345
"56210","00061",7.460345
"56211","00061",7.460345
"56212","00061",7.460345
"56213","00061",7.417241
"56214","00061",7.417241
"56215","00061",7.417241
"56216","00061",7.417241
"56239","00113",6.651724
"56240","00113",6.651724
"56241","00113",6.651724
"56242","00113",6.651724
"56270","00002",13.333173
"56271","00002",13.250289
"56272","00002",13.250289
"56273","00002",13.250289
"56274","00002",13.250289
"56275","00002",12.847904
"56276","00002",12.804301
"56277","00002",12.804301
"56278","00002",12.804301
"56279","00002",12.804301
"56336","00002",14.127959
"56337","00002",14.2375
"56338","00002",14.2375
"56339","00002",14.2375
"56340","00002",14.2375
