"","State.Code","Arithmetic.Mean"
"52787","00053",8.228261
"52788","00053",8.228261
"52789","00053",8.228261
"52790","00053",8.228261
"52866","00053",6.589632
"52867","00053",6.544161
"52868","00053",6.544161
"52869","00053",6.544161
"52870","00053",6.544161
"53028","00053",5.642045
"53029","00053",5.642045
"53030","00053",5.642045
"53031","00053",5.642045
"53032","00053",5.274372
"53033","00053",5.22952
"53034","00053",5.22952
"53035","00053",5.22952
"53036","00053",5.22952
"53094","00053",5.626349
"53095","00053",5.563498
"53096","00053",5.563498
"53097","00053",5.563498
"53098","00053",5.563498
"53099","00053",4.33007
"53100","00053",4.290566
"53101","00053",4.290566
"53102","00053",4.290566
"53103","00053",4.290566
"53105","00053",4.247235
"53106","00053",4.155978
"53107","00053",4.155978
"53108","00053",4.155978
"53109","00053",4.155978
"53110","00053",4.988053
"53111","00053",4.926471
"53112","00053",4.926471
"53113","00053",4.926471
"53114","00053",4.926471
"53150","00053",6.762246
"53151","00053",6.727311
"53152","00053",6.727311
"53153","00053",6.727311
"53154","00053",6.727311
"53159","00053",6.8252
"53160","00053",6.8252
"53161","00053",6.8252
"53162","00053",6.8252
"53163","00053",8.825
"53164","00053",8.825
"53165","00053",8.825
"53166","00053",8.825
"53167","00053",6.47467
"53168","00053",6.395131
"53169","00053",6.395131
"53170","00053",6.395131
"53171","00053",6.395131
"53253","00053",4.739376
"53254","00053",4.695858
"53255","00053",4.695858
"53256","00053",4.695858
"53257","00053",4.695858
"53258","00053",7.421968
"53259","00053",7.402632
"53260","00053",7.402632
"53261","00053",7.402632
"53262","00053",7.402632
"53288","00053",3.844765
"53289","00053",3.787546
"53290","00053",3.787546
"53291","00053",3.787546
"53292","00053",3.787546
"53293","00053",5.131994
"53294","00053",5.001195
"53295","00053",5.001195
"53296","00053",5.001195
"53297","00053",5.001195
"53298","00053",6.480447
"53299","00053",6.440316
"53300","00053",6.440316
"53301","00053",6.440316
"53302","00053",6.440316
"53303","00053",6.386556
"53304","00053",6.316788
"53305","00053",6.316788
"53306","00053",6.316788
"53307","00053",6.316788
"53321","00053",7.988235
"53322","00053",7.988235
"53323","00053",7.988235
"53324","00053",7.988235
"53325","00053",7.750193
"53326","00053",7.710741
"53327","00053",7.710741
"53328","00053",7.710741
"53329","00053",7.710741
"53366","00053",4.584932
"53367","00053",4.557269
"53368","00053",4.557269
"53369","00053",4.557269
"53370","00053",4.557269
"53383","00053",9.774194
"53384","00053",9.774194
"53385","00053",9.774194
"53386","00053",9.774194
"53393","00053",7.098837
"53394","00053",7.098837
"53395","00053",7.098837
"53396","00053",7.098837
"53397","00053",7.497959
"53398","00053",7.469549
"53399","00053",7.469549
"53400","00053",7.469549
"53401","00053",7.469549
"53474","00053",9.723404
"53475","00053",9.723404
"53476","00053",9.723404
"53477","00053",9.723404
"53478","00053",6.891416
"53479","00053",6.864912
"53480","00053",6.864912
"53481","00053",6.864912
"53482","00053",6.864912
"53497","00054",8.482353
"53498","00054",8.482353
"53499","00054",8.482353
"53500","00054",8.482353
"53508","00054",8.694505
"53509","00054",8.694505
"53510","00054",8.694505
"53511","00054",8.694505
"53526","00054",8.09875
"53527","00054",8.09875
"53528","00054",8.09875
"53529","00054",8.09875
"53530","00054",8.682609
"53531","00054",8.682609
"53532","00054",8.682609
"53533","00054",8.682609
"53555","00054",7.556962
"53556","00054",7.556962
"53557","00054",7.556962
"53558","00054",7.556962
"53559","00054",8.927273
"53560","00054",8.927273
"53561","00054",8.927273
"53562","00054",8.927273
"53599","00054",7.659783
"53600","00054",7.659783
"53601","00054",7.659783
"53602","00054",7.659783
"53608","00054",7.410345
"53609","00054",7.410345
"53610","00054",7.410345
"53611","00054",7.410345
"53714","00054",7.47875
"53715","00054",7.47875
"53716","00054",7.47875
"53717","00054",7.47875
"53718","00054",9.275141
"53719","00054",9.230116
"53720","00054",9.230116
"53721","00054",9.230116
"53722","00054",9.230116
"53723","00054",7.920548
"53724","00054",7.920548
"53725","00054",7.920548
"53726","00054",7.920548
"53727","00054",7.985714
"53728","00054",7.985714
"53729","00054",7.985714
"53730","00054",7.985714
"53736","00054",8.742045
"53737","00054",8.742045
"53738","00054",8.742045
"53739","00054",8.742045
"53815","00054",7.380899
"53816","00054",7.380899
"53817","00054",7.380899
"53818","00054",7.380899
"53823","00054",7.985542
"53824","00054",7.985542
"53825","00054",7.985542
"53826","00054",7.985542
"53840","00054",7.819565
"53841","00054",7.819565
"53842","00054",7.819565
"53843","00054",7.819565
"53854","00055",5.505263
"53855","00055",5.505263
"53856","00055",5.505263
"53857","00055",5.505263
"53858","00055",5.310526
"53859","00055",5.310526
"53860","00055",5.310526
"53861","00055",5.310526
"53867","00055",7.995833
"53868","00055",7.995833
"53869","00055",7.995833
"53870","00055",7.995833
"53871","00055",9.076923
"53872","00055",9.076923
"53873","00055",9.076923
"53874","00055",9.076923
"53964","00055",10.432
"53965","00055",10.432
"53966","00055",10.432
"53967","00055",10.432
"53971","00055",8.566
"53972","00055",8.566
"53973","00055",8.566
"53974","00055",8.566
"54135","00055",9.062
"54136","00055",9.062
"54137","00055",9.062
"54138","00055",9.062
"54221","00055",8.192308
"54222","00055",8.192308
"54223","00055",8.192308
"54224","00055",8.192308
"54246","00055",4.770588
"54247","00055",4.770588
"54248","00055",4.770588
"54249","00055",4.770588
"54255","00055",8.138636
"54256","00055",8.138636
"54257","00055",8.138636
"54258","00055",8.138636
"54272","00055",8.315686
"54273","00055",8.315686
"54274","00055",8.315686
"54275","00055",8.315686
"54294","00055",7.481818
"54295","00055",7.481818
"54296","00055",7.481818
"54297","00055",7.481818
"54364","00055",9.605882
"54365","00055",9.605882
"54366","00055",9.605882
"54367","00055",9.605882
"54465","00055",10.032
"54466","00055",10.032
"54467","00055",10.032
"54468","00055",10.032
"54469","00055",11.408333
"54470","00055",11.408333
"54471","00055",11.408333
"54472","00055",11.408333
"54550","00055",9.076596
"54551","00055",9.076596
"54552","00055",9.076596
"54553","00055",9.076596
"54560","00055",8.766
"54561","00055",8.766
"54562","00055",8.766
"54563","00055",8.766
"54576","00055",8.0175
"54577","00055",8.0175
"54578","00055",8.0175
"54579","00055",8.0175
"54598","00055",9.258333
"54599","00055",9.258333
"54600","00055",9.258333
"54601","00055",9.258333
"54627","00055",8.7
"54628","00055",8.7
"54629","00055",8.7
"54630","00055",8.7
"54631","00055",10.246154
"54632","00055",10.246154
"54633","00055",10.246154
"54634","00055",10.246154
"54655","00055",7.24
"54656","00055",7.24
"54657","00055",7.24
"54658","00055",7.24
"54733","00055",5.504545
"54734","00055",5.504545
"54735","00055",5.504545
"54736","00055",5.504545
"54753","00055",8.968627
"54754","00055",8.968627
"54755","00055",8.968627
"54756","00055",8.968627
"54769","00056",4.178261
"54770","00056",4.178261
"54771","00056",4.178261
"54772","00056",4.178261
"54773","00056",4.018605
"54774","00056",4.018605
"54775","00056",4.018605
"54776","00056",4.018605
"54928","00056",3.330217
"54929","00056",3.317117
"54930","00056",3.317117
"54931","00056",3.317117
"54932","00056",3.317117
"54940","00056",4.504227
"54941","00056",4.455556
"54942","00056",4.455556
"54943","00056",4.455556
"54944","00056",4.455556
"54945","00056",1.780809
"54946","00056",1.739615
"54947","00056",1.739615
"54948","00056",1.739615
"54949","00056",1.739615
"55012","00056",2.529894
"55013","00056",2.489394
"55014","00056",2.489394
"55015","00056",2.489394
"55016","00056",2.489394
"55104","00056",2.594545
"55105","00056",2.567391
"55106","00056",2.567391
"55107","00056",2.567391
"55108","00056",2.567391
"55140","00056",2.870906
"55141","00056",2.77821
"55142","00056",2.77821
"55143","00056",2.77821
"55144","00056",2.77821
"55200","00056",2.626845
"55201","00056",2.598876
"55202","00056",2.598876
"55203","00056",2.598876
"55204","00056",2.598876
"55225","00056",2.491748
"55226","00056",2.438314
"55227","00056",2.438314
"55228","00056",2.438314
"55229","00056",2.438314
"55240","00056",5.893478
"55241","00056",5.893478
"55242","00056",5.893478
"55243","00056",5.893478
"55244","00056",6.671111
"55245","00056",6.671111
"55246","00056",6.671111
"55247","00056",6.671111
"55253","00056",6.610132
"55254","00056",6.559184
"55255","00056",6.559184
"55256","00056",6.559184
"55257","00056",6.559184
"55282","00056",3.445681
"55283","00056",3.378676
"55284","00056",3.378676
"55285","00056",3.378676
"55286","00056",3.378676
"55314","00056",4.126087
"55315","00056",4.126087
"55316","00056",4.126087
"55317","00056",4.126087
"55318","00056",3.391304
"55319","00056",3.391304
"55320","00056",3.391304
"55321","00056",3.391304
"55322","00056",3.655556
"55323","00056",3.655556
"55324","00056",3.655556
"55325","00056",3.655556
"55350","00056",5.172217
"55351","00056",5.122703
"55352","00056",5.122703
"55353","00056",5.122703
"55354","00056",5.122703
"55396","00056",3.039535
"55397","00056",3.039535
"55398","00056",3.039535
"55399","00056",3.039535
"55400","00056",3.039535
"55401","00056",3.039535
"55402","00056",3.039535
"55403","00056",3.039535
"55404","00056",4.531706
"55405","00056",4.472059
"55406","00056",4.472059
"55407","00056",4.472059
"55408","00056",4.472059
"55409","00056",2.77619
"55410","00056",2.77619
"55411","00056",2.77619
"55412","00056",2.77619
"55516","00056",5.394118
"55517","00056",5.394118
"55518","00056",5.394118
"55519","00056",5.394118
"55520","00056",4.632609
"55521","00056",4.632609
"55522","00056",4.632609
"55523","00056",4.632609
"55571","00056",4.791489
"55572","00056",4.791489
"55573","00056",4.791489
"55574","00056",4.791489
"55575","00056",3.251111
"55576","00056",3.251111
"55577","00056",3.251111
"55578","00056",3.251111
"55591","00056",6.6625
"55592","00056",6.6625
"55593","00056",6.6625
"55594","00056",6.6625
"55595","00056",5.609091
"55596","00056",5.609091
"55597","00056",5.609091
"55598","00056",5.609091
"55599","00056",5.652174
"55600","00056",5.652174
"55601","00056",5.652174
"55602","00056",5.652174
"55631","00056",4.682222
"55632","00056",4.682222
"55633","00056",4.682222
"55634","00056",4.682222
"55635","00056",4.309091
"55636","00056",4.309091
"55637","00056",4.309091
"55638","00056",4.309091
"55695","00056",4.719075
"55696","00056",4.662774
"55697","00056",4.662774
"55698","00056",4.662774
"55699","00056",4.662774
"55755","00056",5.119565
"55756","00056",5.119565
"55757","00056",5.119565
"55758","00056",5.119565
"55759","00056",4.956522
"55760","00056",4.956522
"55761","00056",4.956522
"55762","00056",4.956522
"55982","00056",4.531429
"55983","00056",4.531429
"55984","00056",4.531429
"55985","00056",4.531429
"55986","00056",4.819608
"55987","00056",4.819608
"55988","00056",4.819608
"55989","00056",4.819608
"56010","00056",5.971764
"56011","00056",5.951754
"56012","00056",5.951754
"56013","00056",5.951754
"56014","00056",5.951754
"56088","00056",3.008117
"56089","00056",2.98
"56090","00056",2.98
"56091","00056",2.98
"56092","00056",2.98
"56107","00072",5.626531
"56108","00072",5.626531
"56109","00072",5.626531
"56110","00072",5.626531
"56131","00072",6.830435
"56132","00072",6.830435
"56133","00072",6.830435
"56134","00072",6.830435
"56182","00072",6.276786
"56183","00072",6.276786
"56184","00072",6.276786
"56185","00072",6.276786
"56190","00072",5.73
"56191","00072",5.73
"56192","00072",5.73
"56193","00072",5.73
"56196","00072",5.806897
"56197","00072",5.806897
"56198","00072",5.806897
"56199","00072",5.806897
"56209","00072",7.460345
"56210","00072",7.460345
"56211","00072",7.460345
"56212","00072",7.460345
"56213","00072",7.417241
"56214","00072",7.417241
"56215","00072",7.417241
"56216","00072",7.417241
"56239","00072",6.651724
"56240","00072",6.651724
"56241","00072",6.651724
"56242","00072",6.651724
"56270","00080",13.333173
"56271","00080",13.250289
"56272","00080",13.250289
"56273","00080",13.250289
"56274","00080",13.250289
"56275","00080",12.847904
"56276","00080",12.804301
"56277","00080",12.804301
"56278","00080",12.804301
"56279","00080",12.804301
"56336","00080",14.127959
"56337","00080",14.2375
"56338","00080",14.2375
"56339","00080",14.2375
"56340","00080",14.2375
